n_trials,subject_id,source_study,q_negative_log_likelihood,pvl_negative_log_likelihood,nll_q_minus_pvl,q_aic,pvl_aic,aic_q_minus_pvl,q_bic,pvl_bic,bic_q_minus_pvl,q_nll_improvement_over_uniform,pvl_nll_improvement_over_uniform,uniform_improvement_pvl_minus_q,q_best_aic,pvl_best_aic,q_best_bic,pvl_best_bic
100,100,Horstmann,134.27803966408104,124.59758024272996,9.680459421351074,272.55607932816207,257.19516048545995,15.36091884270212,277.7664197001383,267.6158412294123,10.150578470725975,4.35139644790803,14.031855869259104,9.680459421351074,False,True,False,True
100,101,Horstmann,130.64997847583166,111.35311157047552,19.29686690535614,265.2999569516633,230.70622314095107,34.59373381071225,270.5102973236395,241.12690388490344,29.38339343873608,7.979457636157406,27.27632454151353,19.296866905356126,False,True,False,True
100,102,Horstmann,40.58201259655184,21.10863983625968,19.47337276029216,85.16402519310368,50.21727967251936,34.94674552058432,90.37436556507988,60.63796041647173,29.736405148608156,98.04742351543725,117.52079627572938,19.473372760292136,False,True,False,True
100,103,Horstmann,134.71949478814997,60.295906023204445,74.42358876494552,273.43898957629995,128.5918120464089,144.84717752989104,278.64932994827615,139.01249279036125,139.6368371579149,3.909941323839092,78.33353008878461,74.42358876494552,False,True,False,True
100,104,Horstmann,126.20537613347948,102.7962246364324,23.409151497047077,256.410752266959,213.59244927286483,42.818302994094154,261.6210926389352,224.0131300168172,37.60796262211798,12.424059978509575,35.83321147555665,23.409151497047077,False,True,False,True
100,105,Horstmann,125.54021536471076,109.02025148384826,16.519963880862505,255.0804307294215,226.0405029676965,29.039927761724982,260.2907711013977,236.46118371164889,23.82958738974881,13.089220747278318,29.60918462814081,16.51996388086249,False,True,False,True
100,106,Horstmann,135.49966873688987,115.07226075835628,20.427407978533594,274.99933747377975,238.14452151671256,36.85481595706719,280.20967784575595,248.56520226066493,31.644475585091016,3.129767375099192,23.557175353632783,20.42740797853359,False,True,False,True
100,107,Horstmann,127.32626427094404,100.53243373143808,26.79383053950596,258.6525285418881,209.06486746287607,49.58766107901204,263.8628689138643,219.48554820682853,44.37732070703578,11.303171841045014,38.09700238055099,26.793830539505976,False,True,False,True
100,108,Horstmann,134.90494195196496,132.24278610273043,2.662155849234523,273.8098839039299,272.48557220546087,1.324311698469046,279.0202242759061,282.9062529494132,-3.8860286735070986,3.724494160024108,6.386650009258631,2.6621558492345225,False,True,True,False
100,109,Horstmann,104.7389852322952,98.85974801172306,5.879237220572151,213.4779704645904,205.7194960234461,7.758474441144301,218.68831083656656,216.1401767673985,2.5481340691680714,33.89045087969387,39.76968810026601,5.879237220572136,False,True,False,True
100,110,Horstmann,126.49597039091324,119.211836426424,7.284133964489243,256.9919407818265,246.423672852848,10.568267928978486,262.2022811538027,256.8443535968003,5.35792755700237,12.133465721075822,19.41759968556508,7.284133964489257,False,True,False,True
100,111,Horstmann,122.09015227804548,81.09668616951535,40.99346610853013,248.18030455609096,170.1933723390307,77.98693221706026,253.3906449280672,180.61405308298308,72.77659184508411,16.539283833943585,57.532749942473714,40.99346610853013,False,True,False,True
100,112,Horstmann,138.62943611198918,98.30457075690865,40.32486535508053,281.2588722239784,204.6091415138173,76.64973071016112,286.46921259595456,215.02982225776964,71.43939033818492,-1.1368683772161605e-13,40.32486535508043,40.32486535508055,False,True,False,True
100,113,Horstmann,134.34006951161396,117.33985296960113,17.000216542012836,272.6801390232279,242.67970593920225,30.000433084025673,277.8904793952041,253.1003866831546,24.79009271204953,4.289366600375104,21.289583142387954,17.00021654201285,False,True,False,True
100,114,Horstmann,119.34626830724024,96.76243505720365,22.58383325003659,242.6925366144805,201.5248701144073,41.16766650007321,247.90287698645668,211.94555085835967,35.95732612809701,19.28316780474881,41.86700105478542,22.58383325003661,False,True,False,True
100,115,Horstmann,130.86811163881666,128.1395469997424,2.72856463907425,265.7362232776333,264.2790939994848,1.4571292781485,270.9465636496095,274.6997747434372,-3.7532110938277015,7.761324473172408,10.489889112246658,2.72856463907425,False,True,True,False
100,116,Horstmann,136.9871977072761,132.74479941188812,4.2423982953879715,277.9743954145522,273.48959882377625,4.484796590775943,283.1847357865284,283.9102795677286,-0.7255437812002015,1.6422384047129697,5.884636700100941,4.2423982953879715,False,True,True,False
100,117,Horstmann,135.41293234167316,115.1218384220054,20.29109391966776,274.8258646833463,238.2436768440108,36.58218783933552,280.0362050553225,248.6643575879632,31.371847467359316,3.21650377031591,23.50759768998367,20.29109391966776,False,True,False,True
100,118,Horstmann,135.5539569830905,79.02904645356634,56.52491052952416,275.107913966181,166.05809290713268,109.04982105904833,280.3182543381572,176.47877365108505,103.83948068707215,3.0754791288985643,59.60038965842273,56.52491052952416,False,True,False,True
100,119,Horstmann,137.0523232097852,88.95176280229236,48.10056040749282,278.1046464195704,185.9035256045848,92.20112081498559,283.3149867915466,196.3242063485371,86.99078044300947,1.5771129022038792,49.6776733096967,48.10056040749282,False,True,False,True
100,120,Horstmann,134.32695366416107,125.7828081776204,8.544145486540671,272.65390732832213,259.5656163552408,13.088290973081314,277.86424770029834,269.9862970991932,7.877950601105113,4.302482447827998,12.84662793436867,8.544145486540671,False,True,False,True
100,121,Horstmann,129.66716540993727,107.30610278012897,22.361062629808302,263.33433081987454,222.612205560258,40.72212525961655,268.54467119185074,233.0328863042103,35.51178488764043,8.962270702051796,31.3233333318601,22.361062629808302,False,True,False,True
100,122,Horstmann,131.99595288552663,127.85634505267308,4.139607832853557,267.99190577105327,263.71269010534616,4.279215665707113,273.20224614302947,274.1333708492985,-0.9311247062690313,6.633483226462431,10.773091059315988,4.139607832853557,False,True,True,False
100,123,Horstmann,137.75905371062467,136.03620552701693,1.7228481836077378,279.51810742124934,280.07241105403386,-0.5543036327845243,284.72844779322554,290.4930917979862,-5.764644004760669,0.8703824013643953,2.593230584972133,1.7228481836077378,True,False,True,False
100,124,Horstmann,130.2005100758067,90.4350773471455,39.76543272866121,264.4010201516134,188.870154694291,75.53086545732242,269.6113605235896,199.29083543824336,70.32052508534625,8.42892603618236,48.19435876484357,39.76543272866121,False,True,False,True
100,125,Horstmann,130.1818059455244,125.5546147633572,4.627191182167195,264.3636118910488,259.10922952671444,5.254382364334333,269.573952263025,269.5299102706668,0.04404199235818851,8.447630166464677,13.074821348631858,4.627191182167181,False,True,False,True
100,126,Horstmann,131.2910980319702,121.58463600965668,9.706462022313517,266.5821960639404,251.16927201931333,15.412924044627061,271.7925364359166,261.5899527632657,10.20258367265086,7.338338080018872,17.044800102332374,9.706462022313502,False,True,False,True
100,127,Horstmann,137.3728055068307,120.22949489374226,17.143310613088445,278.7456110136614,248.4589897874845,30.28662122617689,283.9559513856376,258.8796705314369,25.076280854200718,1.2566306051583638,18.39994121824681,17.143310613088445,False,True,False,True
100,128,Horstmann,72.54879586399247,70.22709795173995,2.3216979122525174,149.09759172798493,148.4541959034799,0.6433958245050349,154.3079320999611,158.87487664743227,-4.5669445474711665,66.0806402479966,68.40233816024912,2.3216979122525174,False,True,True,False
100,129,Horstmann,134.28297098618694,131.04900998861177,3.233960997575167,272.5659419723739,270.09801997722354,2.467921995150334,277.7762823443501,280.5187007211759,-2.7424183768258104,4.346465125802126,7.580426123377293,3.233960997575167,False,True,True,False
100,130,Horstmann,102.4538501312942,75.2777563008254,27.1760938304688,208.9077002625884,158.5555126016508,50.3521876609376,214.1180406345645,168.97619334560318,45.141847288961316,36.17558598069488,63.35167981116366,27.17609383046878,False,True,False,True
100,131,Horstmann,134.07502881756463,120.40951223058026,13.665516586984367,272.15005763512926,248.81902446116047,23.33103317396879,277.36039800710546,259.2397052051129,18.12069280199256,4.554407294424436,18.219923881408803,13.665516586984367,False,True,False,True
100,132,Horstmann,130.40855807294392,129.13675965594985,1.2717984169940735,264.81711614588784,266.2735193118997,-1.456403166011853,270.02745651786404,276.69420005585204,-6.666743537987998,8.220878039045147,9.49267645603922,1.2717984169940735,True,False,True,False
100,133,Horstmann,118.08871364251924,83.04443136119681,35.044282281322424,240.17742728503848,174.08886272239363,66.08856456264485,245.38776765701465,184.509543466346,60.87822419066865,20.540722469469827,55.58500475079225,35.044282281322424,False,True,False,True
100,134,Horstmann,138.62943611198918,137.13225720790663,1.4971789040825456,281.2588722239784,282.26451441581327,-1.005642191834852,286.46921259595456,292.6851951597656,-6.215982563811053,-1.1368683772161605e-13,1.497178904082432,1.4971789040825456,True,False,True,False
100,135,Horstmann,81.78375280691253,79.85799221603757,1.9257605908749582,167.56750561382506,167.71598443207515,-0.14847881825008358,172.77784598580124,178.13666517602752,-5.358819190226285,56.84568330507653,58.77144389595149,1.9257605908749653,True,False,True,False
100,136,Horstmann,122.46089983234182,114.06323313533352,8.397666697008304,248.92179966468365,236.12646627066704,12.795333394016609,254.13214003665985,246.5471470146194,7.584993022040436,16.168536279647242,24.566202976655543,8.397666697008301,False,True,False,True
100,137,Horstmann,129.1739916113429,112.22906423763364,16.944927373709262,262.3479832226858,232.4581284752673,29.889854747418497,267.558323594662,242.87880921921968,24.679514375442324,9.455444500646166,26.40037187435541,16.944927373709245,False,True,False,True
100,138,Horstmann,130.31774279509935,127.07433136557906,3.243411429520293,264.6354855901987,262.1486627311581,2.4868228590406147,269.8458259621749,272.5693434751105,-2.7235175129355866,8.311693316889716,11.55510474641001,3.243411429520293,False,True,True,False
100,139,Horstmann,136.23248579382852,121.25371767663816,14.978768117190356,276.46497158765703,250.50743535327635,25.957536234380683,281.67531195963323,260.9281160972287,20.74719586240451,2.396950318160549,17.37571843535089,14.978768117190342,False,True,False,True
100,140,Horstmann,129.99515816824197,79.00947297171118,50.985685196530795,263.99031633648394,166.01894594342235,97.97137039306159,269.20065670846014,176.43962668737473,92.76103002108542,8.634277943747094,59.61996314027789,50.985685196530795,False,True,False,True
100,141,Horstmann,138.478995543268,106.48688543309596,31.99211011017205,280.957991086536,220.9737708661919,59.98422022034413,286.1683314585122,231.39445161014427,54.773879848367955,0.1504405687210521,32.14255067889312,31.99211011017207,False,True,False,True
100,142,Horstmann,104.97519683728642,104.03712369653717,0.9380731407492533,213.95039367457284,216.0742473930744,-2.1238537185015502,219.160734046549,226.4949281370267,-7.334194090477695,33.65423927470265,34.5923124154519,0.9380731407492533,True,False,True,False
100,143,Horstmann,135.24141682573477,131.91965226919135,3.321764556543428,274.48283365146955,271.83930453838275,2.6435291130867995,279.6931740234457,282.2599852823351,-2.566811258889402,3.388019286254292,6.709783842797691,3.321764556543399,False,True,True,False
100,144,Horstmann,130.3806069959923,93.86117893025668,36.519428065735625,264.7612139919846,195.7223578605133,69.0388561314713,269.9715543639608,206.1430386044657,63.82851575949513,8.248829115996756,44.7682571817324,36.519428065735646,False,True,False,True
100,145,Horstmann,138.62943611198918,89.42504291953931,49.20439319244987,281.2588722239784,186.85008583907864,94.40878638489977,286.46921259595456,197.270766583031,89.19844601292357,-1.1368683772161605e-13,49.20439319244976,49.20439319244987,False,True,False,True
100,146,Horstmann,137.3749379339709,131.1051880459424,6.269749888028485,278.7498758679418,270.2103760918848,8.53949977605697,283.960216239918,280.6310568358372,3.3291594040807695,1.2544981780181672,7.524248066046653,6.269749888028485,False,True,False,True
100,147,Horstmann,131.67817220377626,126.57009167132108,5.108080532455176,267.3563444075525,261.14018334264216,6.216161064910352,272.5666847795287,271.5608640865945,1.0058206929342077,6.951263908212809,12.059344440667983,5.108080532455174,False,True,False,True
100,148,Horstmann,135.25242442846888,130.19878571459432,5.053638713874562,274.50484885693777,268.39757142918864,6.107277427749125,279.715189228914,278.818252173141,0.8969370557730372,3.3770116835201804,8.430650397394743,5.053638713874562,False,True,False,True
100,149,Horstmann,108.1052789940738,102.120151317865,5.985127676208805,220.2105579881476,212.24030263573,7.97025535241761,225.42089836012377,222.6609833796824,2.75991498044138,30.524157117915266,36.50928479412407,5.985127676208805,False,True,False,True
100,150,Horstmann,137.6163211503506,136.65428311938922,0.9620380309613665,279.2326423007012,281.30856623877844,-2.075923938077267,284.4429826726774,291.7292469827308,-7.2862643100534115,1.013114961638479,1.9751529925998448,0.9620380309613659,True,False,True,False
100,151,Horstmann,127.44302733778537,105.916099676002,21.52692766178336,258.88605467557073,219.832199352004,39.05385532356672,264.09639504754693,230.2528800959564,33.84351495159052,11.1864087742037,32.71333643598706,21.52692766178336,False,True,False,True
100,152,Horstmann,138.62943611198918,116.06494290458495,22.564493207404226,281.2588722239784,240.1298858091699,41.12898641480851,286.46921259595456,250.55056655312228,35.91864604283228,-1.1368683772161605e-13,22.564493207404112,22.564493207404226,False,True,False,True
100,153,Horstmann,136.79210276394792,118.70126721897311,18.09083554497481,277.58420552789585,245.40253443794623,32.18167108994962,282.79454589987205,255.8232151818986,26.971330717973444,1.8373333480411416,19.92816889301595,18.09083554497481,False,True,False,True
100,154,Horstmann,133.45629119231302,100.05508275388956,33.40120843842345,270.91258238462603,208.1101655077792,62.80241687684685,276.12292275660224,218.5308462517315,57.59207650487073,5.173144919676048,38.5743533580995,33.40120843842345,False,True,False,True
100,155,Horstmann,131.34131191864913,78.52240900957898,52.81890290907015,266.68262383729825,165.04481801915796,101.6378058181403,271.89296420927445,175.46549876311033,96.42746544616412,7.288124193339939,60.107027102410086,52.81890290907015,False,True,False,True
100,156,Horstmann,138.62943611198918,138.53855140296827,0.09088470902091217,281.2588722239784,285.07710280593653,-3.818230581958119,286.46921259595456,295.4977835498889,-9.02857095393432,-1.1368683772161605e-13,0.0908847090207984,0.09088470902091209,True,False,True,False
100,157,Horstmann,108.5308847098786,102.7390204148534,5.791864295025206,221.0617694197572,213.4780408297068,7.583728590050413,226.27210979173336,223.8987215736592,2.3733882180741546,30.09855140211046,35.89041569713568,5.791864295025221,False,True,False,True
100,158,Horstmann,138.62943611198918,69.1170659365088,69.51237017548038,281.2588722239784,146.2341318730176,135.02474035096083,286.46921259595456,156.65481261696996,129.8143999789846,-1.1368683772161605e-13,69.51237017548027,69.51237017548038,False,True,False,True
100,159,Horstmann,135.49084534534694,128.38184521203402,7.109000133312918,274.9816906906939,264.76369042406805,10.218000266625836,280.1920310626701,275.1843711680204,5.0076598946496915,3.1385907666421247,10.247590899955044,7.10900013331292,False,True,False,True
100,160,Horstmann,114.86571702801643,47.77313236300786,67.09258466500857,233.73143405603287,103.54626472601572,130.18516933001715,238.94177442800904,113.9669454699681,124.97482895804094,23.76371908397263,90.8563037489812,67.09258466500857,False,True,False,True
100,161,Horstmann,133.5961355014787,100.99979100470514,32.596344496773554,271.1922710029574,209.9995820094103,61.19268899354711,276.4026113749336,220.42026275336264,55.982348621570964,5.033300610510366,37.62964510728392,32.596344496773554,False,True,False,True
100,162,Horstmann,77.902753567486,66.85966370496185,11.043089862524155,159.805507134972,141.7193274099237,18.08617972504831,165.01584750694818,152.14000815387607,12.87583935307211,60.72668254450306,71.76977240702722,11.043089862524155,False,True,False,True
100,163,Kjome,138.5489013239004,137.51654526314758,1.032356060752818,281.0978026478008,283.03309052629515,-1.9352878784943641,286.308143019777,293.4537712702475,-7.145628250470509,0.0805347880886699,1.112890848841488,1.032356060752818,True,False,True,False
100,164,Kjome,135.8461112456614,131.6258270603025,4.220284185358906,275.6922224913228,271.251654120605,4.440568370717813,280.902562863299,281.67233486455734,-0.7697720012583318,2.7833248663276606,7.003609051686567,4.220284185358906,False,True,True,False
100,165,Kjome,136.59170343658155,122.81411729290764,13.777586143673915,277.1834068731631,253.6282345858153,23.5551722873478,282.3937472451393,264.0489153297677,18.34483191537163,2.037732675407512,15.815318819081412,13.7775861436739,False,True,False,True
100,166,Kjome,131.97577658022465,118.7269811322426,13.248795447982047,267.9515531604493,245.4539622644852,22.497590895964095,273.1618935324255,255.8746430084376,17.287250523987893,6.6536595317644185,19.902454979746462,13.248795447982044,False,True,False,True
100,167,Kjome,123.74258327697628,68.61256845399176,55.13001482298452,251.48516655395252,145.2251369079835,106.26002964596901,256.6955069259288,155.6458176519359,101.0496892739929,14.886852835012776,70.01686765799731,55.130014822984535,False,True,False,True
100,168,Kjome,126.24700949613845,120.9747887936682,5.27222070247025,256.4940189922769,249.9495775873364,6.5444414049405,261.7043593642531,260.3702583312888,1.33410103296427,12.38242661585062,17.65464731832087,5.272220702470248,False,True,False,True
100,169,Kjome,131.66138362910957,72.46258561724264,59.19879801186693,267.3227672582192,152.92517123448528,114.39759602373391,272.53310763019533,163.34585197843765,109.18725565175768,6.9680524828795,66.16685049474643,59.19879801186693,False,True,False,True
100,170,Kjome,124.27340939576784,93.39763540497248,30.875773990795366,252.54681879153569,194.79527080994492,57.75154798159076,257.75715916351186,205.21595155389736,52.5412076096145,14.356026716221225,45.231800707016575,30.875773990795352,False,True,False,True
100,171,Kjome,136.999725784378,130.24795399024612,6.7517717941318836,277.999451568756,268.49590798049223,9.503543588263767,283.2097919407322,278.9165887244446,4.293203216287623,1.6297103276110647,8.381482121742948,6.7517717941318836,False,True,False,True
100,172,Kjome,131.98003961356082,115.41427302312098,16.565766590439836,267.96007922712164,238.828546046242,29.131533180879643,273.17041959909784,249.2492267901944,23.92119280890344,6.649396498428246,23.21516308886808,16.565766590439836,False,True,False,True
100,173,Kjome,116.6575924700265,109.46415370748952,7.193438762536985,237.315184940053,226.92830741497903,10.38687752507397,242.5255253120292,237.34898815893143,5.176537153097769,21.971843641962565,29.165282404499536,7.193438762536971,False,True,False,True
100,174,Kjome,136.77533630949625,132.19214289452205,4.583193414974204,277.55067261899245,272.3842857890441,5.166386829948351,282.76101299096865,282.80496653299645,-0.043953542027793446,1.85409980249284,6.437293217467015,4.5831934149741755,False,True,True,False
100,175,Kjome,138.62943611198918,127.50146206012124,11.127974051867938,281.2588722239784,263.0029241202425,18.255948103735932,286.46921259595456,273.42360486419483,13.04560773175973,-1.1368683772161605e-13,11.127974051867838,11.127974051867952,False,True,False,True
100,176,Kjome,118.27675941584044,116.2704532395119,2.0063061763285504,240.5535188316809,240.5409064790238,0.0126123526571007,245.76385920365703,250.96158722297616,-5.197728019319129,20.35267669614862,22.35898287247717,2.0063061763285504,False,True,True,False
100,177,Kjome,121.65421977305382,112.79957069101188,8.854649082041945,247.30843954610765,233.59914138202373,13.709298164083918,252.51877991808385,244.0198221259761,8.498957792107745,16.97521633893524,25.8298654209772,8.85464908204196,False,True,False,True
100,178,Kjome,123.63000653741132,121.85552135983043,1.7744851775808854,251.26001307482264,251.7110427196609,-0.4510296448382576,256.4703534467988,262.13172346361324,-5.6613700168144305,14.999429574577746,16.773914752158618,1.7744851775808712,True,False,True,False
100,179,Kjome,135.8461112456614,131.6258270603025,4.220284185358906,275.6922224913228,271.251654120605,4.440568370717813,280.902562863299,281.67233486455734,-0.7697720012583318,2.7833248663276606,7.003609051686567,4.220284185358906,False,True,True,False
100,180,Kjome,128.12808337561685,127.5911951535229,0.5368882220939497,260.2561667512337,263.1823903070458,-2.9262235558121006,265.4665071232099,273.6030710509981,-8.136563927788188,10.501352736372212,11.038240958466162,0.5368882220939497,True,False,True,False
100,181,Kjome,138.62943611198918,138.62943611195405,3.512923285597935e-11,281.2588722239784,285.2588722239081,-3.9999999999296847,286.46921259595456,295.67955296786045,-9.210340371905886,-1.1368683772161605e-13,3.501554601825774e-11,3.512923285597935e-11,True,False,True,False
100,182,Maia,121.86869300448818,120.88315490161884,0.9855381028693415,247.7373860089764,249.76630980323768,-2.0289237942612885,252.94772638095253,260.18699054719,-7.23926416623749,16.760743107500886,17.746281210370228,0.9855381028693415,True,False,True,False
100,183,Maia,124.17143951418883,121.14796624628868,3.023473267900158,252.34287902837767,250.29593249257732,2.0469465358003447,257.55321940035384,260.7166132365297,-3.163393836175885,14.457996597800232,17.481469865700376,3.023473267900144,False,True,True,False
100,184,Maia,124.83025643036262,124.68695025319325,0.14330617716937866,253.66051286072525,257.37390050638646,-3.7133876456612143,258.87085323270145,267.7945812503388,-8.923728017637359,13.79917968162644,13.942485858795834,0.14330617716939464,True,False,True,False
100,185,Maia,127.60628506355155,115.0893932483393,12.516891815212247,259.2125701271032,238.1787864966786,21.033783630424608,264.4229104990793,248.599467240631,15.823443258448322,11.023151048437498,23.54004286364976,12.516891815212261,False,True,False,True
100,186,Maia,136.56422955176242,135.12121708281677,1.4430124689456534,277.12845910352485,278.24243416563354,-1.1139750621086932,282.33879947550105,288.6631149095859,-6.324315434084838,2.065206560226642,3.5082190291722952,1.4430124689456534,True,False,True,False
100,187,Maia,120.20864043207236,105.48012821684152,14.728512215230836,244.41728086414471,218.96025643368304,25.457024430461672,249.6276212361209,229.38093717763545,20.246684058485442,18.420795679916708,33.149307895147544,14.728512215230836,False,True,False,True
100,188,Maia,98.94671371762352,89.6632051112592,9.283508606364322,201.89342743524705,187.3264102225184,14.567017212728643,207.1037678072232,197.7470909664708,9.356676840752385,39.68272239436554,48.96623100072986,9.283508606364322,False,True,False,True
100,189,Maia,137.93671339996828,120.59254261755612,17.344170782412164,279.87342679993657,249.18508523511224,30.688341564824327,285.0837671719128,259.6057659790646,25.47800119284824,0.6927227120207817,18.036893494432945,17.344170782412164,False,True,False,True
100,190,Maia,138.62943611198918,121.5816825729805,17.04775353900868,281.2588722239784,251.163365145961,30.09550707801742,286.46921259595456,261.58404588991334,24.88516670604122,-1.1368683772161605e-13,17.047753539008568,17.04775353900868,False,True,False,True
100,191,Maia,137.97688103681915,134.30855330408286,3.6683277327362873,279.9537620736383,276.6171066081657,3.3366554654725746,285.1641024456145,287.0377873521181,-1.87368490650357,0.6525550751699143,4.320882807906202,3.6683277327362873,False,True,True,False
100,192,Maia,135.7714283903231,121.50875803447089,14.262670355852222,275.5428567806462,251.0175160689417,24.52534071170453,280.7531971526224,261.4381968128941,19.31500033972833,2.858007721665956,17.120678077518193,14.262670355852237,False,True,False,True
100,193,Maia,75.99100849018836,73.47085238161615,2.520156108572209,155.98201698037673,154.9417047632323,1.0403122171444181,161.1923573523529,165.36238550718468,-4.170028154831783,62.6384276218007,65.15858373037291,2.520156108572209,False,True,True,False
100,194,Maia,22.364410383313803,17.737015283581158,4.627395099732645,48.72882076662761,43.47403056716232,5.254790199465283,53.939161138603794,53.89471131111468,0.044449827489110305,116.26502572867524,120.89242082840792,4.627395099732681,False,True,False,True
100,195,Maia,100.4043022012355,94.0793229527995,6.324979248435994,204.808604402471,196.158645905599,8.649958496871989,210.0189447744472,206.57932664955132,3.4396181248958726,38.22513391075357,44.55011315918957,6.3249792484360015,False,True,False,True
100,196,Maia,100.5214426945092,92.92653994364846,7.59490275086074,205.0428853890184,193.85307988729693,11.18980550172148,210.25322576099447,204.2737606312493,5.979465129745165,38.10799341747988,45.7028961683406,7.594902750860719,False,True,False,True
100,197,Maia,138.49256431075258,122.2305032479836,16.26206106276898,280.9851286215052,252.4610064959672,28.524122125538014,286.19546899348137,262.8816872399196,23.313781753561784,0.1368718012364809,16.398932864005474,16.262061062768993,False,True,False,True
100,198,Maia,113.50120982389726,46.52505618102803,66.97615364286924,231.0024196477945,101.05011236205604,129.95230728573847,236.21276001977068,111.4707931060084,124.74196691376228,25.12822628809181,92.10437993096104,66.97615364286924,False,True,False,True
100,199,Maia,137.94783233720486,134.5745847265494,3.3732476106554543,279.8956646744097,277.1491694530988,2.7464952213109086,285.1060050463859,287.56985019705115,-2.463845150665236,0.6816037747842074,4.054851385439662,3.3732476106554543,False,True,True,False
100,200,Maia,102.0616504578651,90.40036267167083,11.661287786194265,208.1233009157302,188.80072534334167,19.32257557238853,213.3336412877064,199.22140608729404,14.112235200412357,36.567785654123966,48.22907344031823,11.661287786194265,False,True,False,True
100,201,Maia,136.93524836701914,134.86303732019067,2.072211046828471,277.8704967340383,277.72607464038134,0.14442209365694225,283.0808371060145,288.1467553843337,-5.065918278319202,1.6941877449699234,3.7663987917983945,2.072211046828471,False,True,True,False
100,202,Maia,131.8496318551973,122.03435092506788,9.815280930129404,267.6992637103946,252.0687018501357,15.630561860258865,272.9096040823708,262.4893825940881,10.420221488282664,6.779804256791778,16.595085186921196,9.815280930129418,False,True,False,True
100,203,Maia,136.74397596182297,133.35169088754807,3.392285074274895,277.48795192364594,274.70338177509615,2.78457014854979,282.69829229562214,285.1240625190485,-2.4257702234263547,1.8854601501660968,5.277745224440992,3.392285074274896,False,True,True,False
100,204,Maia,90.47138052108927,89.18869540486989,1.2826851162193833,184.94276104217852,186.37739080973972,-1.434629767561205,190.15310141415475,196.79807155369213,-6.644970139537378,48.15805559089978,49.440740707119176,1.2826851162193975,True,False,True,False
100,205,Maia,138.3088852137198,135.51948197117656,2.7894032425432442,280.6177704274396,279.0389639423531,1.5788064850864885,285.8281107994158,289.45964468630547,-3.631533886889656,0.3205508982692606,3.109954140812505,2.7894032425432442,False,True,True,False
100,206,Maia,79.86173301442068,73.84390119497944,6.017831819441241,163.72346602884136,155.68780238995888,8.035663638882482,168.93380640081753,166.10848313391125,2.825323266906281,58.76770309756839,64.78553491700963,6.017831819441234,False,True,False,True
100,207,Maia,105.12820310929835,94.3368175220336,10.791385587264756,214.2564062185967,196.6736350440672,17.582771174529512,219.46674659057288,207.0943157880196,12.372430802553282,33.50123300269071,44.29261858995547,10.791385587264756,False,True,False,True
100,208,Maia,127.38055144824985,121.49140529396382,5.889146154286024,258.76110289649966,250.98281058792764,7.77829230857202,263.97144326847587,261.40349133188,2.5679519365958754,11.248884663739233,17.138030818025243,5.88914615428601,False,True,False,True
100,209,Maia,135.3927434467059,131.2857676274122,4.1069758192936945,274.7854868934118,270.5715352548244,4.213951638587389,279.995827265388,280.9922159987768,-0.9963887333888124,3.236692665283158,7.343668484576852,4.106975819293694,False,True,True,False
100,210,Maia,47.93329358147895,47.01287992831971,0.9204136531592368,99.8665871629579,102.02575985663944,-2.1591726936815405,105.07692753493409,112.4464406005918,-7.3695130656577135,90.69614253051012,91.61655618366936,0.920413653159244,True,False,True,False
100,211,Maia,138.62943611198918,132.22121065072432,6.408225461264863,281.2588722239784,272.44242130144863,8.816450922529782,286.46921259595456,282.863102045401,3.6061105505535807,-1.1368683772161605e-13,6.408225461264749,6.408225461264863,False,True,False,True
100,212,Maia,138.20366535237804,123.57315440229314,14.630510950084897,280.4073307047561,255.14630880458628,25.261021900169794,285.6176710767323,265.56698954853863,20.05068152819365,0.4257707596110265,15.056281709695924,14.630510950084897,False,True,False,True
100,213,Maia,136.34453328211072,129.10904149944554,7.235491782665179,276.68906656422143,266.2180829988911,10.470983565330357,281.89940693619764,276.6387637428434,5.260643193354213,2.284902829878348,9.520394612543528,7.23549178266518,False,True,False,True
100,214,Maia,59.26670548804243,53.341222166909645,5.925483321132788,122.53341097608488,114.68244433381928,7.850966642265604,127.74375134806104,125.10312507777168,2.64062627028936,79.36273062394663,85.28821394507942,5.925483321132788,False,True,False,True
100,215,Maia,58.628381382939565,46.42013042419256,12.208250958747008,121.25676276587912,100.84026084838511,20.416501917494003,126.46710313785532,111.26094159233747,15.206161545517844,80.0010547290495,92.2093056877965,12.208250958747001,False,True,False,True
100,216,Maia,138.35345569177116,128.56148956939396,9.791966122377204,280.7069113835423,265.1229791387879,15.583932244754408,285.9172517555185,275.54365988274026,10.373591872778263,0.2759804202179055,10.06794654259511,9.791966122377204,False,True,False,True
100,217,Maia,137.00758917424108,133.09840926025913,3.9091799139819443,278.0151783484821,274.19681852051826,3.8183598279638318,283.22551872045835,284.6174992644706,-1.391980544012256,1.6218469377479892,5.5310268517299335,3.9091799139819443,False,True,True,False
100,218,Maia,131.2794602152208,114.44546500858142,16.833995206639386,266.5589204304416,236.89093001716284,29.667990413278773,271.7692608024178,247.3116107611152,24.457650041302628,7.349975896768257,24.183971103407643,16.833995206639386,False,True,False,True
100,219,Maia,117.80424538625182,116.67793915388556,1.126306232366261,239.60849077250364,241.3558783077711,-1.7473875352674497,244.81883114447984,251.77655905172347,-6.957727907243623,20.825190725737244,21.95149695810352,1.1263062323662751,True,False,True,False
