model,n_trials,subject_id,source_study,negative_log_likelihood,log_likelihood,aic,bic,uniform_choice_nll,nll_improvement_over_uniform,uniform_choice_fit,n_parameters_at_lower_bound,n_parameters_at_upper_bound,n_parameters_at_any_bound,converged,optimizer_message,n_function_evaluations,n_iterations,n_starts,learning_rate,inverse_temperature
q_learning,100,256,SteingroverInPrep,97.63608859557982,-97.63608859557982,199.27217719115964,204.48251756313581,138.62943611198907,40.993347516409244,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,153,31,5,0.002047059910135488,100.0
q_learning,100,258,SteingroverInPrep,44.123328205321506,-44.123328205321506,92.24665641064301,97.4569967826192,138.62943611198907,94.50610790666755,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,144,33,5,0.009455219151751534,54.711942229986384
q_learning,100,262,SteingroverInPrep,97.87944108972917,-97.87944108972917,199.75888217945834,204.9692225514345,138.62943611198907,40.749995022259895,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,183,49,5,0.0034390067686428326,100.0
q_learning,100,272,SteingroverInPrep,81.31649425925676,-81.31649425925676,166.6329885185135,171.8433288904897,138.62943611198907,57.31294185273231,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,144,35,5,0.0031650882696784414,100.0
q_learning,100,276,SteingroverInPrep,118.59320411617679,-118.59320411617679,241.18640823235359,246.39674860432976,138.62943611198907,20.036231995812273,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,3,5,0.0011864639117113273,100.0
q_learning,100,278,SteingroverInPrep,124.63032529135859,-124.63032529135859,253.26065058271718,258.4709909546934,138.62943611198907,13.999110820630477,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,183,38,5,0.0010111220686530287,100.0
q_learning,100,279,SteingroverInPrep,134.67294557838082,-134.67294557838082,273.34589115676164,278.55623152873784,138.62943611198907,3.956490533608246,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,192,46,5,0.0006332499503188281,100.0
q_learning,100,280,SteingroverInPrep,131.35880017833412,-131.35880017833412,266.71760035666824,271.92794072864444,138.62943611198907,7.270635933654944,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,105,20,4,0.0011727177591769247,100.0
q_learning,100,285,SteingroverInPrep,127.55518375307464,-127.55518375307464,259.11036750614926,264.32070787812546,138.62943611198907,11.074252358914421,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,4,4,0.0016321835415233092,100.0
q_learning,100,287,SteingroverInPrep,61.85808038806091,-61.85808038806091,127.71616077612182,132.926501148098,138.62943611198907,76.77135572392815,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,78,19,4,0.029194048886131328,20.556189310678526
q_learning,100,289,SteingroverInPrep,134.02889872673458,-134.02889872673458,272.05779745346916,277.26813782544536,138.62943611198907,4.6005373852544835,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,210,48,5,0.0009639597244006864,100.0
q_learning,150,60,Wetzels,82.33518068536159,-82.33518068536159,168.67036137072319,174.6916319589157,207.94415416798358,125.60897348262199,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,102,25,4,0.003642083744142278,100.0
q_learning,150,63,Wetzels,179.2494598162635,-179.2494598162635,362.498919632527,368.52019022071954,207.94415416798358,28.694694351720074,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,138,31,5,0.0016935588781273323,100.0
q_learning,150,64,Wetzels,180.0848197319522,-180.0848197319522,364.1696394639044,370.1909100520969,207.94415416798358,27.85933443603139,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,162,41,5,0.0008402996454105005,100.0
q_learning,150,70,Wetzels,175.21358384235037,-175.21358384235037,354.42716768470075,360.44843827289327,207.94415416798358,32.73057032563321,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,162,34,5,0.001232159378061248,100.0
q_learning,150,77,Wetzels,192.0531529318233,-192.0531529318233,388.1063058636466,394.1275764518391,207.94415416798358,15.891001236160292,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,135,33,4,0.0008841856399767134,100.0
q_learning,150,78,Wetzels,189.30676822809477,-189.30676822809477,382.61353645618954,388.63480704438206,207.94415416798358,18.637385939888816,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,138,28,4,0.0007776596400970538,100.0
q_learning,150,79,Wetzels,162.00849911868573,-162.00849911868573,328.01699823737147,334.038268825564,207.94415416798358,45.93565504929785,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,150,32,5,0.001494496715753968,100.0
q_learning,150,80,Wetzels,146.59718562025068,-146.59718562025068,297.19437124050137,303.2156418286939,207.94415416798358,61.3469685477329,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,4,4,0.0016441454627771925,100.0
q_learning,150,85,Wetzels,204.7064916983701,-204.7064916983701,413.4129833967402,419.4342539849327,207.94415416798358,3.237662469613497,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,255,60,5,0.0003348912810001331,100.0
q_learning,150,86,Wetzels,17.413089827389236,-17.413089827389236,38.82617965477847,44.84745024297098,207.94415416798358,190.53106434059436,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,105,30,5,0.024622784175570768,52.39661347964223
q_learning,150,87,Wetzels,206.08758076084473,-206.08758076084473,416.17516152168946,422.196432109882,207.94415416798358,1.8565734071388533,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,255,58,5,0.00025988201241411934,100.0
q_learning,150,89,Wetzels,184.5973777523417,-184.5973777523417,373.1947555046834,379.21602609287595,207.94415416798358,23.34677641564187,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,2,4,0.0011122377245289543,100.0
q_learning,150,90,Wetzels,170.735459490626,-170.735459490626,345.470918981252,351.4921895694445,207.94415416798358,37.208694677357585,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,48,5,4,0.0012904887302194014,100.0
q_learning,150,93,Wetzels,185.25753906377625,-185.25753906377625,374.5150781275525,380.536348715745,207.94415416798358,22.686615104207334,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,120,31,4,0.0010944708794578685,100.0
q_learning,150,96,Wetzels,190.64301229571987,-190.64301229571987,385.28602459143974,391.30729517963226,207.94415416798358,17.301141872263713,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,240,50,5,0.0008280000990293438,100.0
q_learning,150,97,Wetzels,199.83837556868488,-199.83837556868488,403.67675113736976,409.6980217255623,207.94415416798358,8.105778599298702,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,216,52,5,0.0005836086277184513,100.0
q_learning,100,326,Wood,120.68803231336615,-120.68803231336615,245.3760646267323,250.58640499870847,138.62943611198907,17.941403798622915,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,237,55,5,0.0012761185762263027,100.0
q_learning,100,331,Wood,137.62569529470977,-137.62569529470977,279.25139058941954,284.46173096139574,138.62943611198907,1.0037408172792937,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,486,98,5,0.00024012835191462671,88.4431571337815
q_learning,100,333,Wood,134.766741199692,-134.766741199692,273.533482399384,278.7438227713602,138.62943611198907,3.8626949122970586,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,324,71,5,0.0006407165276820115,100.0
q_learning,100,335,Wood,134.02828642086962,-134.02828642086962,272.05657284173924,277.26691321371544,138.62943611198907,4.601149691119446,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,342,73,5,0.0004980866220400576,100.0
q_learning,100,352,Wood,87.87516567798814,-87.87516567798814,179.75033135597627,184.96067172795244,138.62943611198907,50.75427043400093,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,81,24,4,0.019781096099721472,20.31199774236557
q_learning,100,353,Wood,126.77623926202568,-126.77623926202568,257.55247852405137,262.76281889602757,138.62943611198907,11.853196849963382,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,249,60,5,0.0008251979632954622,100.0
q_learning,100,359,Wood,136.86208517612417,-136.86208517612417,277.72417035224834,282.93451072422454,138.62943611198907,1.767350935864897,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,201,41,5,0.0003796807112871536,98.4185038211116
q_learning,100,360,Wood,123.26877486220275,-123.26877486220275,250.5375497244055,255.74789009638167,138.62943611198907,15.360661249786318,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,165,46,5,0.000994769032795069,100.0
q_learning,100,362,Wood,105.69688984872887,-105.69688984872887,215.39377969745775,220.60412006943392,138.62943611198907,32.93254626326019,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,5,5,0.0018856952725838053,100.0
q_learning,100,380,Wood,124.89327276417188,-124.89327276417188,253.78654552834377,258.99688590031997,138.62943611198907,13.736163347817183,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,276,60,5,0.001124369124268953,100.0
q_learning,100,381,Wood,110.4845694650424,-110.4845694650424,224.9691389300848,230.17947930206097,138.62943611198907,28.144866646946667,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,5,5,0.001928132940355841,99.9999999990801
q_learning,100,385,Wood,117.40616657701148,-117.40616657701148,238.81233315402295,244.02267352599912,138.62943611198907,21.22326953497759,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,6,5,0.0016249617513361316,99.99999999706054
q_learning,100,387,Wood,132.42799062837238,-132.42799062837238,268.85598125674477,274.06632162872097,138.62943611198907,6.201445483616681,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,240,53,5,0.0005395372701151526,100.0
q_learning,100,391,Wood,129.4941813049595,-129.4941813049595,262.988362609919,268.1987029818952,138.62943611198907,9.135254807029554,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,180,42,4,0.0006968651881163061,100.0
q_learning,100,393,Wood,136.15634345930306,-136.15634345930306,276.3126869186061,281.5230272905823,138.62943611198907,2.473092652686006,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,327,77,5,0.00038032112704369277,100.0
q_learning,100,394,Wood,116.52239121164352,-116.52239121164352,237.04478242328705,242.25512279526322,138.62943611198907,22.107044900345542,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,177,45,5,0.001661922343165428,100.0
q_learning,100,399,Wood,115.75192908977627,-115.75192908977627,235.50385817955254,240.7141985515287,138.62943611198907,22.877507022212797,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,4,5,0.001758684150846879,100.0
q_learning,100,402,Wood,131.87570395767517,-131.87570395767517,267.75140791535034,272.96174828732654,138.62943611198907,6.753732154313894,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,519,111,5,0.0010853641336172827,67.71278903744299
q_learning,100,403,Wood,136.9142329354191,-136.9142329354191,277.8284658708382,283.0388062428144,138.62943611198907,1.7152031765699576,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,354,78,5,0.0003198284369210132,98.76559404817111
q_learning,100,412,Wood,131.57962253539472,-131.57962253539472,267.15924507078944,272.36958544276564,138.62943611198907,7.049813576594346,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,258,63,5,0.0007975808546207358,100.0
q_learning,100,414,Wood,125.4809426747913,-125.4809426747913,254.9618853495826,260.1722257215588,138.62943611198907,13.148493437197772,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,174,31,4,0.0010741212122539173,100.0
q_learning,100,421,Wood,134.20018407035732,-134.20018407035732,272.40036814071465,277.61070851269085,138.62943611198907,4.429252041631742,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,195,44,5,0.0004688795975480004,100.0
q_learning,100,430,Wood,131.47636473619784,-131.47636473619784,266.9527294723957,272.1630698443719,138.62943611198907,7.153071375791228,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,231,58,5,0.0006364793679745841,100.0
q_learning,100,431,Wood,131.52479247390752,-131.52479247390752,267.04958494781505,272.25992531979125,138.62943611198907,7.104643638081541,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,249,52,5,0.0008383216142163437,100.0
q_learning,100,437,Wood,131.5744049586448,-131.5744049586448,267.1488099172896,272.3591502892658,138.62943611198907,7.05503115334426,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,180,44,4,0.0006460267771826527,100.0
q_learning,100,442,Wood,116.54484753294079,-116.54484753294079,237.08969506588159,242.30003543785776,138.62943611198907,22.084588579048273,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,177,40,5,0.0014458979475022403,100.0
q_learning,100,455,Wood,136.24441580290784,-136.24441580290784,276.4888316058157,281.6991719777919,138.62943611198907,2.385020309081227,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,429,100,5,0.00045096870263086207,97.14456361005237
q_learning,100,468,Wood,104.05979147236403,-104.05979147236403,212.11958294472805,217.32992331670422,138.62943611198907,34.56964463962504,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,72,6,4,0.001896383650591468,99.99999999820437
q_learning,100,481,Worthy,101.08234318680745,-101.08234318680745,206.1646863736149,211.37502674559107,138.62943611198907,37.547092925181616,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,144,30,5,0.002304776755017048,100.0
