model,n_trials,subject_id,source_study,negative_log_likelihood,log_likelihood,aic,bic,uniform_choice_nll,nll_improvement_over_uniform,uniform_choice_fit,n_parameters_at_lower_bound,n_parameters_at_upper_bound,n_parameters_at_any_bound,converged,optimizer_message,n_function_evaluations,n_iterations,n_starts,learning_rate,inverse_temperature
q_learning,100,41,Horstmann,121.01866881876828,-121.01866881876828,246.03733763753655,251.24767800951273,138.62943611198907,17.61076729322079,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,114,25,4,0.007074931914986183,20.0
q_learning,100,44,Horstmann,119.47949272525318,-119.47949272525318,242.95898545050636,248.16932582248253,138.62943611198907,19.149943386735885,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,4,4,0.0064318117444926715,20.0
q_learning,100,46,Horstmann,86.20544239426049,-86.20544239426049,176.41088478852097,181.62122516049715,138.62943611198907,52.42399371772858,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,69,20,2,0.014508519471362,20.0
q_learning,100,54,Horstmann,123.47187055788893,-123.47187055788893,250.94374111577787,256.15408148775407,138.62943611198907,15.157565554100131,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,6,4,1.0,0.39960611970407695
q_learning,100,62,Horstmann,83.46040545551506,-83.46040545551506,170.92081091103012,176.1311512830063,138.62943611198907,55.16903065647401,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,21,4,3,0.018887305141406855,20.0
q_learning,100,64,Horstmann,120.7320708582631,-120.7320708582631,245.4641417165262,250.67448208850237,138.62943611198907,17.897365253725965,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,4,3,0.009417874408821227,20.0
q_learning,100,69,Horstmann,91.1587977569429,-91.1587977569429,186.3175955138858,191.52793588586198,138.62943611198907,47.47063835504616,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,60,10,2,0.015197974919546909,20.0
q_learning,100,71,Horstmann,137.98222506449332,-137.98222506449332,279.96445012898664,285.17479050096284,138.62943611198907,0.6472110474957447,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,21,4,4,0.0016509250795065902,19.999999998781433
q_learning,100,73,Horstmann,137.77906595754106,-137.77906595754106,279.55813191508213,284.76847228705833,138.62943611198907,0.8503701544480009,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,246,60,5,0.0015324277243500236,20.0
q_learning,100,74,Horstmann,108.12084818603844,-108.12084818603844,220.2416963720769,225.45203674405306,138.62943611198907,30.50858792595062,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,198,33,4,0.007094761500754261,20.0
q_learning,100,91,Horstmann,44.18022594209276,-44.18022594209276,92.36045188418552,97.57079225616171,138.62943611198907,94.4492101698963,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,24,4,1,0.03220054026697784,20.0
q_learning,100,94,Horstmann,133.22375247910634,-133.22375247910634,270.4475049582127,275.6578453301889,138.62943611198907,5.405683632882727,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,126,25,4,0.005038523188887588,20.0
q_learning,100,101,Horstmann,130.73815277681064,-130.73815277681064,265.4763055536213,270.6866459255975,138.62943611198907,7.891283335178429,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,126,24,4,0.0053679271272123056,20.0
q_learning,100,110,Horstmann,127.18650021735225,-127.18650021735225,258.3730004347045,263.58334080668067,138.62943611198907,11.442935894636818,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,81,20,4,0.006527224280142483,20.0
q_learning,100,114,Horstmann,126.72734689496049,-126.72734689496049,257.45469378992095,262.66503416189715,138.62943611198907,11.902089217028575,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,141,32,5,0.00477477803251468,20.0
q_learning,100,117,Horstmann,135.41293234167216,-135.41293234167216,274.8258646833443,280.0362050553205,138.62943611198907,3.216503770316905,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,75,11,4,1.0,0.14019043772764012
q_learning,100,122,Horstmann,132.04947160178227,-132.04947160178227,268.09894320356455,273.30928357554075,138.62943611198907,6.579964510206793,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,147,26,4,0.005848614281874938,20.0
q_learning,100,123,Horstmann,137.76943221860498,-137.76943221860498,279.53886443720995,284.74920480918615,138.62943611198907,0.8600038933840892,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,123,30,5,0.0021569875160660163,20.0
q_learning,100,128,Horstmann,75.53032718859345,-75.53032718859345,155.0606543771869,160.27099474916307,138.62943611198907,63.09910892339562,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,72,14,2,0.023498555024539697,20.0
q_learning,100,135,Horstmann,84.99980372629587,-84.99980372629587,173.99960745259173,179.2099478245679,138.62943611198907,53.6296323856932,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,90,20,2,0.016053606534505126,20.0
q_learning,100,137,Horstmann,130.2413489938896,-130.2413489938896,264.4826979877792,269.6930383597554,138.62943611198907,8.388087118099463,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,21,3,3,0.0061152969115429254,20.0
q_learning,100,138,Horstmann,130.42766826817746,-130.42766826817746,264.8553365363549,270.0656769083311,138.62943611198907,8.20176784381161,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,96,22,4,0.004798818373774017,20.0
q_learning,100,142,Horstmann,105.48801930051094,-105.48801930051094,214.97603860102188,220.18637897299806,138.62943611198907,33.14141681147812,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,93,24,3,0.0144911197107159,20.0
q_learning,100,147,Horstmann,131.67880170231876,-131.67880170231876,267.35760340463753,272.56794377661373,138.62943611198907,6.9506344096703,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,123,30,4,0.006144067759652212,20.0
q_learning,100,151,Horstmann,127.75005979810247,-127.75005979810247,259.50011959620497,264.7104599681811,138.62943611198907,10.879376313886596,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,81,20,4,0.005599831431684568,20.0
q_learning,100,155,Horstmann,131.39974183468797,-131.39974183468797,266.79948366937595,272.00982404135215,138.62943611198907,7.229694277301093,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,180,34,4,0.0036351923001815144,20.0
q_learning,100,162,Horstmann,81.07463886822582,-81.07463886822582,166.14927773645164,171.3596181084278,138.62943611198907,57.55479724376325,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,75,20,1,0.01379434842879195,20.0
q_learning,100,166,Kjome,132.10853180003846,-132.10853180003846,268.2170636000769,273.4274039720531,138.62943611198907,6.520904311950602,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,111,26,3,0.0030839849049176383,20.0
q_learning,100,168,Kjome,126.42248397958902,-126.42248397958902,256.844967959178,262.0553083311542,138.62943611198907,12.206952132400048,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,96,20,4,0.006423981425164139,20.0
q_learning,100,169,Kjome,131.79840917623204,-131.79840917623204,267.5968183524641,272.8071587244403,138.62943611198907,6.8310269357570235,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,144,23,3,0.003055091405739747,20.0
q_learning,100,178,Kjome,123.70859649890137,-123.70859649890137,251.41719299780274,256.6275333697789,138.62943611198907,14.920839613087693,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,129,31,5,0.0062385543357767696,20.0
q_learning,100,180,Kjome,128.18122239073122,-128.18122239073122,260.36244478146244,265.57278515343864,138.62943611198907,10.448213721257844,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,105,26,5,0.0050130636905847325,20.0
q_learning,100,184,Maia,125.0155340990583,-125.0155340990583,254.0310681981166,259.2414085700928,138.62943611198907,13.613902012930765,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,93,26,3,0.007031174682282037,20.0
q_learning,100,185,Maia,127.68379864499678,-127.68379864499678,259.36759728999357,264.57793766196977,138.62943611198907,10.945637466992281,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,132,25,5,0.004779987895553247,20.0
q_learning,100,186,Maia,136.59577589266186,-136.59577589266186,277.1915517853237,282.4018921572999,138.62943611198907,2.033660219327203,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,108,25,4,0.0020360479307905545,20.0
q_learning,100,187,Maia,121.23718060566218,-121.23718060566218,246.47436121132435,251.68470158330052,138.62943611198907,17.39225550632689,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,57,15,4,0.006241050263971996,20.0
q_learning,100,192,Maia,135.83313568718827,-135.83313568718827,275.66627137437655,280.87661174635275,138.62943611198907,2.7963004248007906,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,156,28,4,0.002272877937163955,20.0
q_learning,100,193,Maia,79.80197391274568,-79.80197391274568,163.60394782549136,168.81428819746753,138.62943611198907,58.827462199243385,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,24,4,2,0.01957962722512816,20.0
q_learning,100,194,Maia,29.50609070588713,-29.50609070588713,63.01218141177426,68.22252178375044,138.62943611198907,109.12334540610193,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,21,4,1,0.04992879510019368,20.0
q_learning,100,196,Maia,104.06742334364077,-104.06742334364077,212.13484668728154,217.3451870592577,138.62943611198907,34.562012768348296,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,63,17,3,0.012529692970284749,20.0
q_learning,100,200,Maia,104.5258161596492,-104.5258161596492,213.0516323192984,218.26197269127456,138.62943611198907,34.10361995233987,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,66,20,2,0.015196992674446366,20.0
q_learning,100,203,Maia,136.7631491585342,-136.7631491585342,277.5262983170684,282.7366386890446,138.62943611198907,1.8662869534548747,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,105,23,5,0.0018497471599606022,20.0
q_learning,100,208,Maia,127.62368695858937,-127.62368695858937,259.2473739171787,264.4577142891549,138.62943611198907,11.005749153399691,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,108,23,5,0.0066512195079716655,20.0
q_learning,100,210,Maia,53.60463512415262,-53.60463512415262,111.20927024830524,116.41961062028143,138.62943611198907,85.02480098783644,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,5,2,0.03158499939030633,20.0
q_learning,100,213,Maia,136.34453328211097,-136.34453328211097,276.68906656422195,281.89940693619815,138.62943611198907,2.2849028298780922,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,57,11,5,1.0,0.12245488465829084
q_learning,100,214,Maia,63.69156315036242,-63.69156315036242,131.38312630072483,136.59346667270103,138.62943611198907,74.93787296162665,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,24,5,2,0.03276133269435572,20.0
q_learning,100,215,Maia,65.27358082601224,-65.27358082601224,134.54716165202447,139.75750202400064,138.62943611198907,73.35585528597683,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,3,3,0.028609122460020828,20.0
q_learning,100,217,Maia,137.01405011389483,-137.01405011389483,278.02810022778965,283.23844059976585,138.62943611198907,1.61538599809424,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,159,42,5,0.0017654701019436427,20.0
q_learning,100,219,Maia,118.282597488273,-118.282597488273,240.565194976546,245.77553534852217,138.62943611198907,20.346838623716067,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,90,20,3,0.00831318089907742,20.0
q_learning,100,221,Maia,132.65162998354,-132.65162998354,269.30325996708,274.5136003390562,138.62943611198907,5.9778061284490605,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,84,20,4,0.004053566993052812,20.0
q_learning,100,294,Premkumar,130.431771445725,-130.431771445725,264.86354289145,270.0738832634262,138.62943611198907,8.197664666264075,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,105,27,3,0.0038024864592807756,20.0
q_learning,100,295,Premkumar,110.63833351474844,-110.63833351474844,225.27666702949688,230.48700740147305,138.62943611198907,27.991102597240626,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,75,19,3,0.015935966086199328,20.0
q_learning,100,300,Premkumar,122.7754479441944,-122.7754479441944,249.5508958883888,254.76123626036497,138.62943611198907,15.853988167794668,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,5,5,0.0059529714909760416,20.0
q_learning,100,307,Premkumar,111.13357213696035,-111.13357213696035,226.2671442739207,231.47748464589688,138.62943611198907,27.495863975028712,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,87,23,3,0.008830340611463457,20.0
q_learning,100,308,Premkumar,128.0877315246763,-128.0877315246763,260.1754630493526,265.3858034213288,138.62943611198907,10.541704587312779,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,144,33,5,0.00503576277804649,20.0
q_learning,100,311,Premkumar,134.4567387362806,-134.4567387362806,272.9134774725612,278.1238178445374,138.62943611198907,4.172697375708452,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,78,14,3,0.003372581907135358,20.0
q_learning,100,312,Premkumar,128.17305423727578,-128.17305423727578,260.34610847455156,265.55644884652776,138.62943611198907,10.456381874713287,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,93,20,5,0.004917669199831367,20.0
q_learning,150,4,Steingroever2011,104.00169932696407,-104.00169932696407,212.00339865392814,218.02466924212067,207.94415416798358,103.94245484101951,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,11,2,0.01607827279913572,20.0
q_learning,150,5,Steingroever2011,59.165604045797245,-59.165604045797245,122.33120809159449,128.352478679787,207.94415416798358,148.77855012218635,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,4,1,0.01856888977029183,20.0
q_learning,150,8,Steingroever2011,10.505595469484028,-10.505595469484028,25.011190938968056,31.032461527160567,207.94415416798358,197.43855869849955,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,3,1,0.13409510685175138,20.0
q_learning,150,11,Steingroever2011,99.02042110890201,-99.02042110890201,202.04084221780403,208.06211280599655,207.94415416798358,108.92373305908157,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,72,18,2,0.014208802466061645,20.0
q_learning,150,13,Steingroever2011,134.35921219767155,-134.35921219767155,272.7184243953431,278.7396949835356,207.94415416798358,73.58494197031203,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,24,4,3,0.011467587264139335,20.0
q_learning,150,16,Steingroever2011,129.7841117890911,-129.7841117890911,263.5682235781822,269.5894941663747,207.94415416798358,78.16004237889248,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,69,13,2,0.009867653875639175,20.0
q_learning,150,19,Steingroever2011,202.27619561418356,-202.27619561418356,408.5523912283671,414.57366181655965,207.94415416798358,5.66795855380002,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,4,4,0.0021298590566900155,19.99999999977717
q_learning,150,20,Steingroever2011,191.65516148816093,-191.65516148816093,387.31032297632186,393.3315935645144,207.94415416798358,16.288992679822655,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,114,24,4,0.0041412138446919435,20.0
q_learning,150,24,Steingroever2011,197.0500975412663,-197.0500975412663,398.1001950825326,404.1214656707251,207.94415416798358,10.894056626717287,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,162,32,4,0.0028200097148335878,20.0
q_learning,150,27,Steingroever2011,90.41456766325109,-90.41456766325109,184.82913532650218,190.8504059146947,207.94415416798358,117.52958650473249,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,117,20,3,0.011698530833629516,20.0
q_learning,150,30,Steingroever2011,192.9703420820329,-192.9703420820329,389.9406841640658,395.9619547522583,207.94415416798358,14.973812085950698,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,72,19,3,0.004179934478379985,20.0
q_learning,150,34,Steingroever2011,35.118434515748575,-35.118434515748575,74.23686903149715,80.25813961968966,207.94415416798358,172.82571965223502,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,78,14,2,0.03387737512093992,20.0
q_learning,150,37,Steingroever2011,195.59255295598214,-195.59255295598214,395.1851059119643,401.2063765001568,207.94415416798358,12.351601212001441,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,72,14,3,0.005415182763316988,20.0
q_learning,150,38,Steingroever2011,22.45423002562517,-22.45423002562517,48.90846005125034,54.92973063944285,207.94415416798358,185.4899241423584,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,3,2,0.06984752627274238,20.0
q_learning,150,39,Steingroever2011,199.21307970798333,-199.21307970798333,402.42615941596665,408.4474300041592,207.94415416798358,8.731074460000258,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,150,38,5,0.0033915127548619405,20.0
q_learning,150,42,Steingroever2011,179.22527219420803,-179.22527219420803,362.45054438841606,368.4718149766086,207.94415416798358,28.718881973775552,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,4,3,0.005440451778890393,20.0
q_learning,150,52,Steingroever2011,146.85183372305335,-146.85183372305335,297.7036674461067,303.7249380342992,207.94415416798358,61.09232044493024,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,5,2,0.009461702529145593,20.0
q_learning,150,53,Steingroever2011,204.75050679910598,-204.75050679910598,413.50101359821196,419.5222841864045,207.94415416798358,3.193647368877606,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,3,4,0.0017855217046997874,20.0
q_learning,150,55,Steingroever2011,108.7102836190498,-108.7102836190498,221.4205672380996,227.44183782629213,207.94415416798358,99.23387054893378,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,81,13,2,0.014807773473098976,20.0
q_learning,150,57,Steingroever2011,9.387545855244724,-9.387545855244724,22.77509171048945,28.79636229868196,207.94415416798358,198.55660831273886,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,3,1,0.14403159732280257,20.0
q_learning,100,225,SteingroverInPrep,62.304209640435445,-62.304209640435445,128.6084192808709,133.81875965284706,138.62943611198907,76.32522647155362,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,78,13,2,0.029848849352418143,20.0
q_learning,100,230,SteingroverInPrep,55.4491673212553,-55.4491673212553,114.8983346425106,120.10867501448679,138.62943611198907,83.18026879073376,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,24,5,3,0.03336770771055972,20.0
q_learning,100,231,SteingroverInPrep,88.18653166427478,-88.18653166427478,180.37306332854956,185.58340370052574,138.62943611198907,50.442904447714284,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,90,19,2,0.013572872253467393,20.0
q_learning,100,233,SteingroverInPrep,129.40882407737064,-129.40882407737064,262.8176481547413,268.0279885267175,138.62943611198907,9.220612034618426,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,21,3,4,0.00541536294763267,20.0
q_learning,100,237,SteingroverInPrep,103.81341322130542,-103.81341322130542,211.62682644261085,216.83716681458702,138.62943611198907,34.81602289068364,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,63,18,3,0.013053865402640792,20.0
q_learning,100,240,SteingroverInPrep,104.88784693644381,-104.88784693644381,213.77569387288762,218.9860342448638,138.62943611198907,33.74158917554526,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,39,4,3,0.009687064867345942,20.0
q_learning,100,246,SteingroverInPrep,116.84528810911787,-116.84528810911787,237.69057621823575,242.90091659021192,138.62943611198907,21.78414800287119,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,66,18,3,0.009054323485453585,20.0
q_learning,100,254,SteingroverInPrep,75.44200943939306,-75.44200943939306,154.88401887878612,160.0943592507623,138.62943611198907,63.187426672596004,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,24,5,2,0.02205675423749879,20.0
q_learning,100,256,SteingroverInPrep,99.80304775785497,-99.80304775785497,203.60609551570994,208.8164358876861,138.62943611198907,38.826388354134096,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,4,3,0.010285568327625479,20.0
q_learning,100,258,SteingroverInPrep,45.08377351187173,-45.08377351187173,94.16754702374347,99.37788739571965,138.62943611198907,93.54566260011734,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,24,4,2,0.0294687416887868,20.0
q_learning,100,262,SteingroverInPrep,98.23783744844576,-98.23783744844576,200.47567489689152,205.6860152688677,138.62943611198907,40.391598663543306,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,4,4,0.019815596501605956,20.0
q_learning,100,272,SteingroverInPrep,83.82711720919613,-83.82711720919613,171.65423441839226,176.86457479036844,138.62943611198907,54.80231890279293,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,60,17,3,0.016438558541347275,20.0
q_learning,100,276,SteingroverInPrep,119.16618251070503,-119.16618251070503,242.33236502141006,247.54270539338623,138.62943611198907,19.463253601284038,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,4,4,0.0061428244656448645,20.0
q_learning,100,278,SteingroverInPrep,124.78750824936084,-124.78750824936084,253.57501649872168,258.78535687069785,138.62943611198907,13.841927862628225,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,105,21,5,0.005200271729845413,20.0
